,product_id,brand,name,date,rating,advantages,disadvantages,comment,all_reviews,vader_score,textblob_score
655,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,15 Марта 2022,5.0,,,,  ,0.0,0.0
656,229186105,Healthy Innovation,Софья Л.,14 Марта 2022,5.0,,,,  ,0.0,0.0
657,229186105,Healthy Innovation,Екатерина К.,14 Марта 2022,5.0,tasty cutlet,,,tasty cutlet  ,0.0,0.0
658,229186105,Healthy Innovation,Екатерина З.,13 Марта 2022,5.0,,,,  ,0.0,0.0
659,229186105,Healthy Innovation,Диана Д.,12 Марта 2022,5.0,sooooo delicious cutlet bomb nt expect thanks yoga tiktok,detected,excellent product really delivered within hour done grill minute dinner ready even small child eats better meat,sooooo delicious cutlet bomb nt expect thanks yoga tiktok detected excellent product really delivered within hour done grill minute dinner ready even small child eats better meat,0.91,0.4071428571428572
660,229186105,Healthy Innovation,Мартыненко Александра,11 Марта 2022,5.0,,,,  ,0.0,0.0
661,229186105,Healthy Innovation,Александра З.,11 Марта 2022,5.0,,,,  ,0.0,0.0
662,229186105,Healthy Innovation,OLGA S.,10 Марта 2022,5.0,,,,  ,0.0,0.0
663,229186105,Healthy Innovation,Любовь Б.,8 Марта 2022,5.0,,,,  ,0.0,0.0
664,229186105,Healthy Innovation,Ольга Т.,6 Марта 2022,5.0,,,,  ,0.0,0.0
665,229186105,Healthy Innovation,Юлия Б.,6 Марта 2022,5.0,tasty,,delicious vegan cutlet tried many brand delight distinguished meat texture perfect taste balanced manufacturer best guy thanks,tasty  delicious vegan cutlet tried many brand delight distinguished meat texture perfect taste balanced manufacturer best guy thanks,0.9607,0.74
666,229186105,Healthy Innovation,Анна К.,5 Марта 2022,5.0,,,,  ,0.0,0.0
667,229186105,Healthy Innovation,Дмитрий К.,1 Марта 2022,5.0,,,,  ,0.0,0.0
668,229186105,Healthy Innovation,Екатерина О.,27 Февраля 2022,5.0,,,,  ,0.0,0.0
669,229186105,Healthy Innovation,Милюкова Наталия Владимировна,25 Февраля 2022,5.0,,,,  ,0.0,0.0
670,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,24 Февраля 2022,5.0,,,,  ,0.0,0.0
671,229186105,Healthy Innovation,Нина М.,23 Февраля 2022,5.0,,,,  ,0.0,0.0
672,229186105,Healthy Innovation,Иван Д.,13 Февраля 2022,5.0,good taste pricequality ratio,,vegan friend recommended cutlet cook breakfast scrambled egg super pleasantly surprised money delicious vegetable cutlet cutlet packed individual bag taste better many meat patty price,good taste pricequality ratio  vegan friend recommended cutlet cook breakfast scrambled egg super pleasantly surprised money delicious vegetable cutlet cutlet packed individual bag taste better many meat patty price,0.9698,0.44761904761904764
673,229186105,Healthy Innovation,Анна М.,5 Февраля 2022,4.0,delicious vegan cutlet,change packaging taste thickness cutlet changed already different,pity cutlet changed also delicious principle taste absolutely perfect sake waited every time available bought stock principle replace others,delicious vegan cutlet change packaging taste thickness cutlet changed already different pity cutlet changed also delicious principle taste absolutely perfect sake waited every time available bought stock principle replace others,0.8805,0.5499999999999999
674,229186105,Healthy Innovation,Аркадий Ч.,5 Февраля 2022,5.0,,,,  ,0.0,0.0
675,229186105,Healthy Innovation,Ан Ф.,4 Февраля 2022,5.0,best vegan cutlet always take,,suitable full lunch,best vegan cutlet always take  suitable full lunch,0.6369,0.6333333333333333
676,229186105,Healthy Innovation,Ольга Р.,2 Февраля 2022,5.0,,,,  ,0.0,0.0
677,229186105,Healthy Innovation,Юрий Б.,1 Февраля 2022,5.0,tasty burger puree delicious,,took take nt many highquality vegan product,tasty burger puree delicious  took take nt many highquality vegan product,0.5719,0.75
678,229186105,Healthy Innovation,Ирина В.,31 Января 2022,5.0,delicious cutlet love,rarely available,,delicious cutlet love rarely available ,0.836,0.6333333333333333
679,229186105,Healthy Innovation,Артем Т.,30 Января 2022,5.0,,,,  ,0.0,0.0
680,229186105,Healthy Innovation,Мария С.,29 Января 2022,5.0,delicious cutlet juicy easy prepare,,,delicious cutlet juicy easy prepare  ,0.765,0.7166666666666667
681,229186105,Healthy Innovation,Евгений,26 Января 2022,4.0,,,,  ,0.0,0.0
682,229186105,Healthy Innovation,Илья,26 Января 2022,5.0,delicious healthy cutlet delicious level beyond meat,,,delicious healthy cutlet delicious level beyond meat  ,0.8779,0.8333333333333334
683,229186105,Healthy Innovation,Марина Г.,24 Января 2022,5.0,tasty,price,similar meat,tasty price similar meat,0.0,0.0
684,229186105,Healthy Innovation,Евгения Д.,23 Января 2022,5.0,,,,  ,0.0,0.0
685,229186105,Healthy Innovation,Завадская Тамара,22 Января 2022,5.0,getting ready,minced meat fat,,getting ready minced meat fat ,0.3612,0.2
686,229186105,Healthy Innovation,Максим Б.,19 Января 2022,5.0,,,,  ,0.0,0.0
687,229186105,Healthy Innovation,Анастасия Б.,19 Января 2022,5.0,delicious cutlet,,,delicious cutlet  ,0.5719,1.0
688,229186105,Healthy Innovation,Наталья Р.,16 Января 2022,5.0,,,,  ,0.0,0.0
689,229186105,Healthy Innovation,Кальян Георгий,13 Января 2022,5.0,,,,  ,0.0,0.0
690,229186105,Healthy Innovation,оао,12 Января 2022,4.0,tasty,high price,,tasty high price ,0.0,0.16
691,229186105,Healthy Innovation,Марк А.,11 Января 2022,5.0,,,,  ,0.0,0.0
692,229186105,Healthy Innovation,Анастасия С.,8 Января 2022,5.0,juicy delicious perfect,,unexpectedly delicious cutlet daughter delighted taste juiciness enjoy eating burger definitely order,juicy delicious perfect  unexpectedly delicious cutlet daughter delighted taste juiciness enjoy eating burger definitely order,0.9652,0.6833333333333335
693,229186105,Healthy Innovation,Haruko-tyan,7 Января 2022,5.0,tasty like,everything fine,tender vegetable cutlet ever tried,tasty like everything fine tender vegetable cutlet ever tried,0.5106,0.4166666666666667
694,229186105,Healthy Innovation,Екатерина Л.,3 Января 2022,5.0,,,,  ,0.0,0.0
695,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,3 Января 2022,4.0,delicious fresh,ozone brought meatball term end couple week,buying long time cutlet bad look timing although written day date production fact cutlet lose usefulness taste rdth month like likely brought month date production compare taste fresh taste older one understand everything,delicious fresh ozone brought meatball term end couple week buying long time cutlet bad look timing although written day date production fact cutlet lose usefulness taste rdth month like likely brought month date production compare taste fresh taste older one understand everything,0.7003,0.14523809523809525
696,229186105,Healthy Innovation,Дана К.,2 Января 2022,5.0,tasty,,frighteningly delicious,tasty  frighteningly delicious,0.1531,1.0
697,229186105,Healthy Innovation,Екатерина Ф.,31 Декабря 2021,5.0,,,,  ,0.0,0.0
698,229186105,Healthy Innovation,Алена З.,30 Декабря 2021,5.0,,,,  ,0.0,0.0
699,229186105,Healthy Innovation,елена ц.,30 Декабря 2021,5.0,best cutlet,,,best cutlet  ,0.6369,1.0
700,229186105,Healthy Innovation,Маргарита Б.,28 Декабря 2021,5.0,,,,  ,0.0,0.0
701,229186105,Healthy Innovation,Bronx,27 Декабря 2021,5.0,,,,  ,0.0,0.0
702,229186105,Healthy Innovation,ALEXANDER G.,25 Декабря 2021,5.0,,,,  ,0.0,0.0
703,229186105,Healthy Innovation,Марина П.,24 Декабря 2021,5.0,better natural meat,,,better natural meat  ,0.6597,0.3
704,229186105,Healthy Innovation,Юлия Г.,24 Декабря 2021,5.0,,,,  ,0.0,0.0
705,229186105,Healthy Innovation,Полина Г.,23 Декабря 2021,5.0,,,,  ,0.0,0.0
706,229186105,Healthy Innovation,Ольга С.,23 Декабря 2021,5.0,,,,  ,0.0,0.0
707,229186105,Healthy Innovation,Александра К.,26 Декабря 2021,2.0,used perfect,recently recipe cutlet changed began burn quickly although happened,,used perfect recently recipe cutlet changed began burn quickly although happened ,0.5719,0.4444444444444444
708,229186105,Healthy Innovation,Елена П.,21 Декабря 2021,5.0,tasty,,tasty juicy cutletsthe taste similar meatof tested veganthe delicious,tasty  tasty juicy cutletsthe taste similar meatof tested veganthe delicious,0.5719,0.5
709,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,изменен 28 Февраля 2023,5.0,juicy delicious fragrant,,favorite cutlet one burger juicier tastier meat animal origin cook almost every day,juicy delicious fragrant  favorite cutlet one burger juicier tastier meat animal origin cook almost every day,0.7717,0.75
710,229186105,Healthy Innovation,Алина Ч.,18 Декабря 2021,4.0,tasty,fat,good cutlet liked homemade one richer something,tasty fat good cutlet liked homemade one richer something,0.8442,0.6499999999999999
711,229186105,Healthy Innovation,Алина С.,17 Декабря 2021,5.0,,,,  ,0.0,0.0
712,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,17 Декабря 2021,5.0,sooo delicious,,juicy delicious cutlet serve salad vegetable side dish even meateaters eat,sooo delicious  juicy delicious cutlet serve salad vegetable side dish even meateaters eat,0.8126,1.0
713,229186105,Healthy Innovation,Вячеслав Д.,15 Декабря 2021,5.0,,,,  ,0.0,0.0
714,229186105,Healthy Innovation,Анастасия,14 Декабря 2021,5.0,according price range best ever cutlet juicy grill dripping fire beautiful frying pan everyone try remains satisfied even adherent plant nutrition,disadvantage,take periodically good everything potato pasta porridge burger,according price range best ever cutlet juicy grill dripping fire beautiful frying pan everyone try remains satisfied even adherent plant nutrition disadvantage take periodically good everything potato pasta porridge burger,0.8625,0.7625
715,229186105,Healthy Innovation,Алексей Ф.,13 Декабря 2021,4.0,taste texture,meat,would like know content phytoestrogens product western analogue scale,taste texture meat would like know content phytoestrogens product western analogue scale,0.3612,0.0
716,229186105,Healthy Innovation,Татьяна Д.,12 Декабря 2021,5.0,,,,  ,0.0,0.0
717,229186105,Healthy Innovation,Белкова Анна,11 Декабря 2021,5.0,veusnoooo,little,,veusnoooo little ,0.0,-0.1875
718,229186105,Healthy Innovation,Надежда С.,8 Декабря 2021,5.0,,,,  ,0.0,0.0
719,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,1 Декабря 2021,5.0,,,,  ,0.0,0.0
720,229186105,Healthy Innovation,Петрова Юлия,30 Ноября 2021,5.0,taste structure solid advantage,,cutlet kind miracle even husband vegan nt understand joke,taste structure solid advantage  cutlet kind miracle even husband vegan nt understand joke,0.9001,0.3
721,229186105,Healthy Innovation,Князева Галина,30 Ноября 2021,5.0,tasty cutlet godsend vegan,end quickly,often buy daughter eat pleasure post,tasty cutlet godsend vegan end quickly often buy daughter eat pleasure post,0.8176,0.3333333333333333
722,229186105,Healthy Innovation,Мария Н.,26 Ноября 2021,5.0,,,,  ,0.0,0.0
723,229186105,Healthy Innovation,Татьяна П.,18 Января 2022,5.0,individual package,,,individual package  ,0.0,0.0
724,229186105,Healthy Innovation,Ольга К.,26 Ноября 2021,5.0,,,,  ,0.0,0.0
725,229186105,Healthy Innovation,Сергей Х.,25 Ноября 2021,5.0,,,,  ,0.0,0.0
726,229186105,Healthy Innovation,Хадижа т,17 Января 2022,5.0,,,,  ,0.0,0.0
727,229186105,Healthy Innovation,Юлия Ф.,24 Ноября 2021,5.0,tasty expensive,oiled,close possible meat patty almost one one juicy rich taste texture like meat one minus oily eat half cutlet often otherwise start make sick stomach still weak oil without probably wo nt advise fry dry frying pan,tasty expensive oiled close possible meat patty almost one one juicy rich taste texture like meat one minus oily eat half cutlet often otherwise start make sick stomach still weak oil without probably wo nt advise fry dry frying pan,-0.0258,-0.19345238095238096
728,229186105,Healthy Innovation,Наталья Н.,24 Ноября 2021,5.0,,,,  ,0.0,0.0
729,229186105,Healthy Innovation,Дмитрий Л.,24 Ноября 2021,5.0,,,,  ,0.0,0.0
730,229186105,Healthy Innovation,Владимир Б.,23 Ноября 2021,4.0,,,,  ,0.0,0.0
731,229186105,Healthy Innovation,Любна М.,21 Ноября 2021,5.0,,,,  ,0.0,0.0
732,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,22 Ноября 2021,3.0,,,,  ,0.0,0.0
733,229186105,Healthy Innovation,Андрей К.,20 Ноября 2021,5.0,,,,  ,0.0,0.0
734,229186105,Healthy Innovation,Мария М.,17 Ноября 2021,5.0,delicious vegetable cutlet tried gorgeous belisimo,,,delicious vegetable cutlet tried gorgeous belisimo  ,0.8271,0.85
735,229186105,Healthy Innovation,Елизавета Н.,17 Ноября 2021,5.0,taste price,,worse beyond meat tasty cutlet,taste price  worse beyond meat tasty cutlet,-0.4767,-0.4
736,229186105,Healthy Innovation,Ксения Ф.,12 Января 2022,5.0,really liked smell delicious taste great,,,really liked smell delicious taste great  ,0.9033,0.8000000000000002
737,229186105,Healthy Innovation,Анастасия Т.,16 Ноября 2021,5.0,excellent taste easy prepare hearty burger piece bargain price,little dry,tastier regular meat add tomato compensate dryness,excellent taste easy prepare hearty burger piece bargain price little dry tastier regular meat add tomato compensate dryness,0.8126,0.23583333333333334
738,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,15 Ноября 2021,5.0,tasty,,really like cutlet company although also possible cook vkksnyashki vegetable minced meat orthodox lent help lot little time cook,tasty  really like cutlet company although also possible cook vkksnyashki vegetable minced meat orthodox lent help lot little time cook,0.6697,-0.046875
739,229186105,Healthy Innovation,Иван М.,12 Ноября 2021,5.0,,,,  ,0.0,0.0
740,229186105,Healthy Innovation,Павел С.,11 Ноября 2021,5.0,tasty,,,tasty  ,0.0,0.0
741,229186105,Healthy Innovation,Мария З.,11 Ноября 2021,5.0,vegan lean clear composition really delicious,,,vegan lean clear composition really delicious  ,0.7645,0.55
742,229186105,Healthy Innovation,Ольга А.,11 Ноября 2021,5.0,,,,  ,0.0,0.0
743,229186105,Healthy Innovation,Ксения,11 Ноября 2021,5.0,delight,,would nt think made meat,delight  would nt think made meat,0.5994,0.0
744,229186105,Healthy Innovation,Павел Ч.,10 Ноября 2021,5.0,,,,  ,0.0,0.0
745,229186105,Healthy Innovation,Елена Ф.,9 Ноября 2021,5.0,delicious vegan burger patty great price pc,cat still begging piece stopped eating used eat human eat pleasure,,delicious vegan burger patty great price pc cat still begging piece stopped eating used eat human eat pleasure ,0.891,0.6
746,229186105,Healthy Innovation,нелли к.,9 Ноября 2021,5.0,delicious cutlet,eaten quickly,side dish even cold one refrigerator fly without bread juicy fatty wonderful combination spice,delicious cutlet eaten quickly side dish even cold one refrigerator fly without bread juicy fatty wonderful combination spice,0.8126,0.38888888888888884
747,229186105,Healthy Innovation,Евгений К.,9 Ноября 2021,5.0,,,,  ,0.0,0.0
748,229186105,Healthy Innovation,Мария Ш.,8 Ноября 2021,5.0,bomb delicious vegetable cutlet beow hi product,,,bomb delicious vegetable cutlet beow hi product  ,0.128,1.0
749,229186105,Healthy Innovation,Евгения У.,7 Ноября 2021,5.0,,,,  ,0.0,0.0
750,229186105,Healthy Innovation,Евгений П.,6 Ноября 2021,5.0,,,,  ,0.0,0.0
751,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,5 Ноября 2021,5.0,,,,  ,0.0,0.0
752,229186105,Healthy Innovation,Ксения С.,4 Ноября 2021,5.0,delicious,,,delicious  ,0.5719,1.0
753,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,4 Ноября 2021,5.0,taste price,,always take,taste price  always take,0.0,0.0
754,229186105,Healthy Innovation,Сергей К.,2 Ноября 2021,5.0,delicious vegan everywhere find sale,expensive,really good cutlet everything fit,delicious vegan everywhere find sale expensive really good cutlet everything fit,0.8553,0.4
755,229186105,Healthy Innovation,Дарья К.,2 Ноября 2021,5.0,,,,  ,0.0,0.0
756,229186105,Healthy Innovation,Max R.,1 Ноября 2021,5.0,delicious fast,,easy cook taste great separately want note individual paper packaging cutlet nice,delicious fast  easy cook taste great separately want note individual paper packaging cutlet nice,0.93,0.5055555555555556
757,229186105,Healthy Innovation,Илья Ф.,31 Октября 2021,5.0,,,,  ,0.0,0.0
758,229186105,Healthy Innovation,Елизавета Ц.,31 Октября 2021,5.0,best vegan cutlet,,tried vegan cutlet best composition texture taste thank much make minced meat pasta crumble filling burrito burger million way,best vegan cutlet  tried vegan cutlet best composition texture taste thank much make minced meat pasta crumble filling burrito burger million way,0.8979,0.7333333333333334
759,229186105,Healthy Innovation,Роман С.,30 Октября 2021,4.0,structure dense taste close meat different type vegetable cutlet quite interesting option,,cutlet little dry taste better vegetable,structure dense taste close meat different type vegetable cutlet quite interesting option  cutlet little dry taste better vegetable,0.6838,0.14916666666666667
760,229186105,Healthy Innovation,Ксения С.,30 Октября 2021,5.0,,,,  ,0.0,0.0
761,229186105,Healthy Innovation,Анастасия А.,30 Октября 2021,5.0,tastiest,expensive,top vegan,tastiest expensive top vegan,0.2023,0.0
762,229186105,Healthy Innovation,Иван Л.,24 Октября 2021,5.0,similar taste texture meat go well sauce burger,similar meat work parosmia,parosmia advise rest velkam,similar taste texture meat go well sauce burger similar meat work parosmia parosmia advise rest velkam,0.2732,0.0
763,229186105,Healthy Innovation,Михаил С.,8 Декабря 2021,5.0,good composition texture smell identical meat patty part b fast preparation,,best tried vegetarian son understand burger meat wife said would distinguished either know,good composition texture smell identical meat patty part b fast preparation  best tried vegetarian son understand burger meat wife said would distinguished either know,0.7964,0.6333333333333333
764,229186105,Healthy Innovation,Коровина Анастасия Сергеевна,21 Октября 2021,5.0,,,,  ,0.0,0.0
765,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,21 Октября 2021,5.0,super delicious cutlet,,distinguished meat tasty healthy best recommend vegan,super delicious cutlet  distinguished meat tasty healthy best recommend vegan,0.9517,0.7083333333333333
766,229186105,Healthy Innovation,Станислав Ф.,20 Октября 2021,5.0,taste consistency smell behavior frying pan general almost indistinguishable cutlet made real meat addition pleased packaging cutlet beautiful wrapper damn guy well great fellow got real pleasure unpacking box meal thank,nt find,recently terrible meat lover last two year decided give physiological characteristic body want burger sister advised try cutlet well actually delighted recommend,taste consistency smell behavior frying pan general almost indistinguishable cutlet made real meat addition pleased packaging cutlet beautiful wrapper damn guy well great fellow got real pleasure unpacking box meal thank nt find recently terrible meat lover last two year decided give physiological characteristic body want burger sister advised try cutlet well actually delighted recommend,0.9761,0.22333333333333338
767,229186105,Healthy Innovation,Марина Л.,16 Октября 2021,5.0,,,,  ,0.0,0.0
768,229186105,Healthy Innovation,Лиза,15 Октября 2021,5.0,best,,best burger patty juicy flow burger bitten fry quickly eat two burger time perfect size bun advise everyone turn profitable buy large package,best  best burger patty juicy flow burger bitten fry quickly eat two burger time perfect size bun advise everyone turn profitable buy large package,0.9432,0.7095238095238096
769,229186105,Healthy Innovation,Александр Р.,13 Октября 2021,5.0,,,,  ,0.0,0.0
770,229186105,Healthy Innovation,Артемий К.,12 Октября 2021,5.0,taste packaging design,hard find,tasty vegetable cutlet,taste packaging design hard find tasty vegetable cutlet,-0.1027,-0.2916666666666667
771,229186105,Healthy Innovation,Владимир Ш.,12 Октября 2021,5.0,amazing,,,amazing  ,0.5859,0.6000000000000001
772,229186105,Healthy Innovation,Сергей С.,12 Октября 2021,5.0,,,,  ,0.0,0.0
773,229186105,Healthy Innovation,Владимир Т.,9 Октября 2021,5.0,,,,  ,0.0,0.0
774,229186105,Healthy Innovation,Михаил Б.,5 Октября 2021,5.0,,,,  ,0.0,0.0
775,229186105,Healthy Innovation,Подольская Н.,1 Октября 2021,5.0,,,,  ,0.0,0.0
776,229186105,Healthy Innovation,Дмитрий Б.,30 Сентября 2021,5.0,,,,  ,0.0,0.0
777,229186105,Healthy Innovation,Валерия У.,26 Сентября 2021,5.0,,,,  ,0.0,0.0
778,229186105,Healthy Innovation,Любовь,25 Сентября 2021,5.0,delicious,taste mustard oil stated description seems,vegetarian,delicious taste mustard oil stated description seems vegetarian,0.5719,1.0
779,229186105,Healthy Innovation,Сония К.,23 Сентября 2021,5.0,,,,  ,0.0,0.0
780,229186105,Healthy Innovation,L Г.,20 Сентября 2021,5.0,,,,  ,0.0,0.0
781,229186105,Healthy Innovation,Надежда М.,9 Сентября 2021,5.0,,,,  ,0.0,0.0
782,229186105,Healthy Innovation,Екатерина Д.,7 Сентября 2021,5.0,,,,  ,0.0,0.0
783,229186105,Healthy Innovation,Дарина Р.,5 Сентября 2021,5.0,luboffffff,,take constantly,luboffffff  take constantly,0.0,0.0
784,229186105,Healthy Innovation,Максим Л.,4 Сентября 2021,5.0,,,,  ,0.0,0.0
785,229186105,Healthy Innovation,Ирина К.,30 Августа 2021,5.0,,,,  ,0.0,0.0
786,229186105,Healthy Innovation,Александра С.,25 Августа 2021,5.0,,,,  ,0.0,0.0
787,229186105,Healthy Innovation,Konstantin A.,14 Августа 2021,5.0,,,,  ,0.0,0.0
788,229186105,Healthy Innovation,Елена Б.,14 Августа 2021,5.0,cool cutlet,,best vegetable cutlet veg market ready eat seriously miss almost forgotten taste meat ideal burger fry grill grill fall apart really looking forward yoghurt milk product highburger company well done,cool cutlet  best vegetable cutlet veg market ready eat seriously miss almost forgotten taste meat ideal burger fry grill grill fall apart really looking forward yoghurt milk product highburger company well done,0.8908,0.3861111111111111
789,229186105,Healthy Innovation,Екатерина М.,11 Августа 2021,5.0,bought ruble tasty cutlet perfect burger taste one one like beef already scary eat friend relative distinguish nonvegans meat,,,bought ruble tasty cutlet perfect burger taste one one like beef already scary eat friend relative distinguish nonvegans meat  ,0.7351,0.16666666666666666
790,229186105,Healthy Innovation,Ольга Х.,11 Августа 2021,1.0,tasty,deception piece come pack time,would understand always cutlet considering price inscription pack deceive customer well started well general usual nt ashamed price changed always took several pack probably finish last order well would ugly fool buyer,tasty deception piece come pack time would understand always cutlet considering price inscription pack deceive customer well started well general usual nt ashamed price changed always took several pack probably finish last order well would ugly fool buyer,-0.8625,-0.18
791,229186105,Healthy Innovation,Татьяна Ф.,10 Августа 2021,5.0,taste indistinguishable meat,,handed post,taste indistinguishable meat  handed post,0.0,0.0
792,229186105,Healthy Innovation,Анастасия Р.,10 Августа 2021,5.0,ambrosia food god,better cutlet russia,,ambrosia food god better cutlet russia ,0.6124,0.5
793,229186105,Healthy Innovation,Юрий Р.,9 Августа 2021,5.0,,,,  ,0.0,0.0
794,229186105,Healthy Innovation,Никита,8 Августа 2021,5.0,,,,  ,0.0,0.0
795,229186105,Healthy Innovation,Анна К.,8 Августа 2021,5.0,whole package solid advantage,absent,delicious juiciest cutlet,whole package solid advantage absent delicious juiciest cutlet,0.743,0.39999999999999997
796,229186105,Healthy Innovation,Николай Д.,6 Августа 2021,5.0,,,,  ,0.0,0.0
797,229186105,Healthy Innovation,С+А,6 Августа 2021,5.0,taste price packaging,,vegetarian many year experience familiar vegetable cutlet available sale best taste unlike similar homemade cutlet manufacturer burger fatter juicier necessary sandwich plus fried fire perfect,taste price packaging  vegetarian many year experience familiar vegetable cutlet available sale best taste unlike similar homemade cutlet manufacturer burger fatter juicier necessary sandwich plus fried fire perfect,0.7579,0.46785714285714286
798,229186105,Healthy Innovation,Александр Р.,2 Августа 2021,5.0,,,,  ,0.0,0.0
799,229186105,Healthy Innovation,Николай С.,1 Августа 2021,5.0,,,,  ,0.0,0.0
800,229186105,Healthy Innovation,Anastasiia M.,31 Июля 2021,4.0,juicy tender,color appetizing burger patty thick enough salt,good burger steak good cutlet greasy like maybe someone much,juicy tender color appetizing burger patty thick enough salt good burger steak good cutlet greasy like maybe someone much,0.8074,0.24999999999999997
801,229186105,Healthy Innovation,Анастасия Д.,30 Июля 2021,5.0,taste price cooking time,,would like see tatarstan large volume,taste price cooking time  would like see tatarstan large volume,0.3612,0.21428571428571427
802,229186105,Healthy Innovation,Юрий Т.,29 Июля 2021,5.0,,,,  ,0.0,0.0
803,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,28 Июля 2021,5.0,,,,  ,0.0,0.0
804,229186105,Healthy Innovation,Анастасия Л.,26 Июля 2021,5.0,,,,  ,0.0,0.0
805,229186105,Healthy Innovation,Елена Волкова,23 Июля 2021,5.0,delicious excellent composition convenient packaging,,,delicious excellent composition convenient packaging  ,0.8126,1.0
806,229186105,Healthy Innovation,Андрей К.,22 Июля 2021,5.0,delicious cheaper imported analogue,,,delicious cheaper imported analogue  ,0.5719,1.0
807,229186105,Healthy Innovation,Дмитрий Т.,17 Июля 2021,5.0,vegan really liked initially meey treated burger certainly look like meat delicious way result bought,,,vegan really liked initially meey treated burger certainly look like meat delicious way result bought  ,0.8932,0.45357142857142857
808,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,11 Июля 2021,1.0,,nt like nt delicious pleasant aftertaste mouth,, nt like nt delicious pleasant aftertaste mouth ,0.8591,0.8666666666666667
809,229186105,Healthy Innovation,Светлана С.,6 Июля 2021,5.0,delicious cutlet great vegan burger,,,delicious cutlet great vegan burger  ,0.8316,0.9
810,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,6 Июля 2021,5.0,best cutlet whole vegan world,none,work chef vegan restaurant tried bunch different company including beyond meat considered best vegan meat market around world found best vegetable meat company,best cutlet whole vegan world none work chef vegan restaurant tried bunch different company including beyond meat considered best vegan meat market around world found best vegetable meat company,0.9274,0.64
811,229186105,Healthy Innovation,Мария К.,6 Июля 2021,5.0,good taste like another manufacturer,,,good taste like another manufacturer  ,0.6597,0.7
812,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,5 Июля 2021,5.0,delicious,,tasty cutlet cook grill burger turn perfectly,delicious  tasty cutlet cook grill burger turn perfectly,0.836,1.0
813,229186105,Healthy Innovation,Алина С.,4 Июля 2021,5.0,,,,  ,0.0,0.0
814,229186105,Healthy Innovation,Никита Б.,4 Июля 2021,5.0,tasty single living creature harmed,,,tasty single living creature harmed  ,-0.4767,-0.07142857142857142
815,229186105,Healthy Innovation,Рождественская Юнона,29 Июня 2021,5.0,delicious burger say meat may notice difference,,,delicious burger say meat may notice difference  ,0.5719,1.0
816,229186105,Healthy Innovation,Егор Л.,21 Июня 2021,5.0,,,,  ,0.0,0.0
817,229186105,Healthy Innovation,Ольга Н.,18 Июня 2021,5.0,tasty,,,tasty  ,0.0,0.0
818,229186105,Healthy Innovation,Olga P.,11 Июня 2021,5.0,,,,  ,0.0,0.0
819,229186105,Healthy Innovation,Анна Т.,6 Июня 2021,5.0,,,,  ,0.0,0.0
820,229186105,Healthy Innovation,Маргарита К.,4 Июня 2021,5.0,price taste ease preparation ecofriendly packaging composition,,recommend great alternative meat guess taste,price taste ease preparation ecofriendly packaging composition  recommend great alternative meat guess taste,0.8442,0.8
821,229186105,Healthy Innovation,мария ш.,2 Июня 2021,5.0,,,,  ,0.0,0.0
822,229186105,Healthy Innovation,Екатерина Р.,30 Мая 2021,5.0,tasty,,cutlet top tasty burger divine,tasty  cutlet top tasty burger divine,0.6597,0.5
823,229186105,Healthy Innovation,Виктория Б.,25 Мая 2021,5.0,green packaging hiburger like delicious important fry defrosted overdry fry without oil,,,green packaging hiburger like delicious important fry defrosted overdry fry without oil  ,0.7906,0.4000000000000001
824,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,24 Мая 2021,5.0,advantage,,really delicious fried corn oil,advantage  really delicious fried corn oil,0.7178,1.0
825,229186105,Healthy Innovation,Тамара Б.,20 Мая 2021,5.0,suitable vegan taste texture smell,,,suitable vegan taste texture smell  ,0.0,0.55
826,229186105,Healthy Innovation,Сергей С.,20 Мая 2021,5.0,tasty,,,tasty  ,0.0,0.0
827,229186105,Healthy Innovation,Чернецова А.,17 Мая 2021,5.0,,,,  ,0.0,0.0
828,229186105,Healthy Innovation,Галина Л.,12 Мая 2021,5.0,delicious vegan cutlet,lot packaging good paper,love,delicious vegan cutlet lot packaging good paper love,0.8957,0.7333333333333334
829,229186105,Healthy Innovation,Галина З.,9 Мая 2021,4.0,bzhu,falling apart taste amateur,normal inexpensive cutlet nemyaso still best,bzhu falling apart taste amateur normal inexpensive cutlet nemyaso still best,0.5574,0.3
